source,paradigm,is_cube,session_id,mean_likelihood,interp_rate,mean_velocity_px_s,std_velocity_px_s,cv_velocity,mean_jitter,pos_std_x,pos_std_y,bbox_area
patterns2025_batch1,novel_object,False,new_Trial     9DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9981496055483308,0.0,63.361106659504145,76.72434972495172,1.2236260338498381,0.7931264748214182,142.58737002750556,131.64910900087358,202989.6988755974
patterns2025_batch1,novel_object,False,new_Trial    10DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9981866030828584,0.0,72.10250356946152,74.11221622972319,1.0437555461527892,0.9192304057862511,145.52389816592174,131.21456156365429,203388.67626591388
patterns2025_batch1,novel_object,False,new_Trial    11DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9983994291522542,0.0,88.10079484507088,88.00188691127036,1.0116828689417965,1.016179282501569,143.61098736895966,120.3787170234933,200844.6220207197
patterns2025_batch1,novel_object,False,new_Trial    12DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9870931626395304,0.01135833297977441,134.0747499982429,106.84902327293129,0.8026499569963228,1.4108006593557976,148.69090752412717,143.6588581618258,240819.90131434676
patterns2025_batch1,novel_object,False,new_Trial    13DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9973365436235528,0.0008364193976568134,81.88864474520692,87.5587430417402,1.0795035633618404,1.0036890939809269,122.35107009929594,116.43806195259367,202267.49618471914
patterns2025_batch1,novel_object,False,new_Trial    14DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9953453673342882,0.002200146676445096,74.04736489932294,89.15517891606902,1.2160465685928268,0.8755746102010465,119.89236587049994,115.39988444840604,206496.8642592776
patterns2025_batch1,novel_object,False,new_Trial    15DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9980829455191138,0.0,119.74745631647706,106.36530116169602,0.895506683174736,1.250933311084938,141.44458899091876,134.24230293376445,210911.04056971864
patterns2025_batch1,novel_object,False,new_Trial    16DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.996480649388274,6.70331143584931e-05,60.327993067398204,65.84096699031157,1.1054282553787143,0.8183469027330937,96.27062933357725,94.17447415524144,181176.01954963108
patterns2025_batch1,novel_object,False,new_Trial    17DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9955026740848173,4.269177756364124e-05,45.552897365830184,61.40884068170912,1.3641922114487395,0.6634765459201805,117.25455634786299,112.46681150294681,181282.363527287
patterns2025_batch1,novel_object,False,new_Trial    18DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9979424360136893,0.0,63.69581013903484,69.55985295743932,1.1057769898723597,0.7797946164208294,156.39493390279367,141.5744673162813,191770.63050485894
patterns2025_batch1,novel_object,False,new_Trial    19DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9959129076488066,0.0019395232409433359,89.18218677797131,107.75693929407682,1.2213280982346295,0.9971869982814461,124.08094480341933,124.2701775137719,213032.6024067998
patterns2025_batch1,novel_object,False,new_Trial    20DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9984849373253895,0.0,63.55426614847659,80.51580623650092,1.283764045224715,0.7933341226784808,127.03420213464561,124.57186850589932,194716.2467663333
patterns2025_batch1,novel_object,False,new_Trial    21DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9978364278829531,6.10989252699045e-06,70.12068626161035,81.42456271033465,1.1767637013909782,0.8312991192990693,126.42350943669813,144.39600481375098,197350.40174350262
patterns2025_batch1,novel_object,False,new_Trial    22DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9977026053361655,3.6431642095548054e-05,78.54956758223828,92.19881575033304,1.1912839226181213,0.9418236085754708,158.24103552639443,150.14645740041635,205942.66705461685
patterns2025_batch2,novel_object,False,new_Trial     1DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9919184592426329,0.00015160611518426207,77.43381691467337,81.9680183796175,1.0780300819400745,1.1573918361922149,134.59646884654515,145.19516877315306,206241.66858335194
patterns2025_batch2,novel_object,False,new_Trial     2DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9870272374924501,0.0013775053378331842,64.71818039604766,73.4177520812771,1.159702892574973,1.0775480324168503,134.34305678062637,117.61135859861857,202457.0620288822
patterns2025_batch2,novel_object,False,new_Trial     3DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.99311049942381,8.766546857192952e-05,57.55390503935532,66.52110450195867,1.179418873369523,0.9489730830265967,114.75248335089937,131.5858453063363,206871.49830016677
patterns2025_batch2,novel_object,False,new_Trial     4DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9975065887205915,1.879970171139951e-05,69.2707147964677,70.2222305789648,1.033478276509456,0.9854272654008629,139.07428071483108,134.2464418237817,202156.3452499144
patterns2025_batch2,novel_object,False,new_Trial     5DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9981750998155223,0.0,86.67242560680289,87.73800383801117,1.0319382730584887,1.0856357273537038,137.51392911672426,141.49968808028547,205212.4663218202
